"ID","TreatmentDate","OptInDate","GMV2015"
29545,2016-08-08,2016-08-22,78441.38
101908,2016-06-13,2016-06-14,109822.28
126728,2016-06-06,NA,12945.63
29004,2016-08-08,NA,27555.5
138685,2016-08-08,NA,19087.15
61123,2016-08-08,NA,11589.32
41852,2016-06-21,2016-08-16,23579.4
158222,2016-06-13,2016-10-08,61788.2
74090,2016-08-08,2016-08-09,18568.58
88365,2016-07-26,2017-02-16,37698.99
156370,2016-06-06,NA,65407.85
9180,2016-06-13,2016-06-14,36336.87
55018,2016-06-21,NA,10898.35
88730,2016-06-13,NA,19250
132994,2016-08-08,NA,41374.5
6693,2016-06-13,NA,28443.1
8301,2016-08-08,2016-09-16,14164.58
33403,2016-08-08,2016-09-12,207166.46
30177,2016-06-21,NA,131956.9
74480,2016-06-13,NA,91064.97
56182,2016-06-21,2016-06-28,25341.73
152196,2016-08-08,NA,16562.08
116065,2016-08-08,NA,19323
123997,2016-08-08,NA,13850.1
111149,2016-06-13,2016-06-15,18674.65
5865,2016-06-13,2016-11-20,12931.34
143097,2016-08-08,NA,11854
160163,2016-06-13,2016-06-30,39960.81
107073,2016-06-13,2016-06-13,60693.85
176585,2016-06-21,2016-08-31,2324822.5
168886,2016-06-13,NA,23165.75
103471,2016-06-13,2016-06-14,15787.49
159741,2016-06-13,NA,10048.63
124012,2016-06-13,2016-07-06,18666.9
143030,2016-08-08,2017-02-11,162350.83
172663,2016-06-13,NA,32247.38
104724,2016-06-13,2016-06-13,120002.91
87184,2016-08-08,NA,24134.12
18669,2016-06-13,NA,222855.19
11805,2016-08-08,NA,49797.36
35272,2016-06-06,2016-06-06,236452.93
4653,2016-08-08,NA,18643.07
114263,2016-08-08,2016-11-09,30136.56
115248,2016-08-08,NA,36699.35
110160,2016-08-08,NA,10965.43
30883,2016-06-06,2016-06-11,10110
110640,2016-06-13,NA,33252.1
131828,2016-06-13,NA,74397
79856,2016-06-13,NA,16066.86
62729,2016-06-13,NA,64106.24
104760,2016-08-08,2016-08-08,13551.53
171535,2016-06-21,2016-07-05,14481.45
179421,2016-06-13,NA,28470.91
178722,2016-06-21,2016-09-23,16855.17
33330,2016-06-13,2016-08-18,82389.2
133975,2016-06-13,2016-06-13,16883.18
146990,2016-06-21,NA,81989.5
87051,2016-08-08,2016-08-09,32351.71
122620,2016-06-13,NA,12858.77
87054,2016-06-21,2017-02-18,40021.02
36911,2016-07-26,NA,18442.79
109218,2016-08-08,2016-08-16,12322.61
177583,2016-06-13,2016-06-14,12799.55
21213,2016-06-13,2016-08-11,10173.47
98151,2016-06-13,NA,41888.19
68308,2016-06-13,NA,22527
119236,2016-06-13,NA,12977.72
152128,2016-06-13,NA,83311.2
68485,2016-06-13,NA,64401.29
155361,2016-05-12,2016-06-05,307994.02
77944,2016-06-21,2016-06-23,63744.39
3964,2016-05-19,2016-05-27,17274.07
58960,2016-07-26,NA,20925.17
124132,2016-06-13,NA,13353
46894,2016-05-19,NA,10461.48
12729,2016-06-21,NA,27032.66
14109,2016-06-13,NA,21484.75
59689,2016-06-13,2016-10-06,12846.41
141781,2016-06-06,2016-06-07,52899.72
35402,2016-06-13,2016-06-14,11875.06
28434,2016-08-08,NA,11594.65
181486,2016-07-26,2016-08-22,10421.94
17611,2016-06-13,2016-06-18,288216.72
79899,2016-06-21,NA,13699.73
176879,2016-06-13,2016-06-13,10663.52
8994,2016-08-08,NA,12156.61
51250,2016-08-08,2016-10-05,16155.5
30563,2016-08-08,2016-08-11,49804.7
63112,2016-06-06,2016-06-09,23741.19
14586,2016-06-21,2016-07-17,19098.79
70936,2016-06-21,2016-07-15,17369.23
110118,2016-08-08,NA,52386.58
152350,2016-06-21,2016-07-04,11502.82
118004,2016-06-13,NA,10652.86
108597,2016-06-13,NA,26497.27
16846,2016-06-21,NA,12149.9
159961,2016-08-08,2016-09-09,18647.52
133157,2016-06-13,2016-07-08,24910.96
93120,2016-08-08,NA,90206.24
171895,2016-06-21,NA,39717.66
18975,2016-06-13,NA,1112158.35
46617,2016-08-08,2016-08-09,72206.25
156473,2016-06-06,2016-06-25,19363.43
97515,2016-08-08,NA,104645
97489,2016-06-21,NA,48071.81
90069,2016-06-21,NA,101486.72
52051,2016-06-06,NA,16880.81
120546,2016-06-21,NA,37854.33
37984,2016-08-08,NA,32278.01
126335,2016-06-06,2016-07-05,16421.42
163300,2016-08-08,2016-11-02,14040.57
64494,2016-08-08,2016-08-25,15634.54
80415,2016-08-08,NA,11055.16
182665,2016-08-08,NA,18498.72
72398,2016-06-13,2016-06-15,15966.55
24000,2016-06-06,2016-06-06,112785.9
65694,2016-06-13,NA,28421.31
57429,2016-08-08,2016-08-16,37519.93
134509,2016-08-08,NA,20028
49768,2016-08-08,NA,47848.58
93082,2016-06-13,2016-11-09,29988.6
62345,2016-08-08,NA,28289.4
108104,2016-05-19,2016-05-19,35232.58
146236,2016-08-08,2016-08-23,488580.05
2780,2016-08-08,NA,49615.07
28528,2016-08-08,NA,15682.04
155562,2016-08-08,NA,13771.95
140797,2016-06-21,NA,22702.94
13743,2016-08-08,NA,34879
64999,2016-07-26,NA,11581.52
133413,2016-08-08,2016-08-15,23730.18
162752,2016-06-13,2016-06-13,10028.63
120530,2016-08-08,2017-03-27,14354.59
39417,2016-06-21,2016-07-07,491114.2
156625,2016-06-06,2016-12-05,13545.78
147744,2016-08-08,NA,16084.92
108474,2016-08-08,NA,12685.28
61559,2016-06-21,NA,21859.48
11337,2016-08-08,NA,20368.25
65337,2016-06-21,2017-03-07,17070.99
148394,2016-08-08,NA,26586.56
87256,2016-08-08,NA,10953.3
26929,2016-08-08,NA,17895.5
64035,2016-06-21,NA,11441.39
157647,2016-05-19,2016-07-19,163769
156522,2016-06-21,2016-06-21,22158.94
51700,2016-06-13,2016-06-30,33269.95
60989,2016-06-13,NA,15032.84
154862,2016-06-06,2016-07-06,31384.19
77926,2016-08-08,NA,29201.28
124988,2016-06-13,NA,182029.68
173572,2016-08-08,NA,11412
155225,2016-06-21,NA,17647
111749,2016-05-12,2016-05-12,68021.88
52106,2016-06-13,NA,254325.89
12989,2016-06-06,2016-10-26,10599.35
145697,2016-06-13,2016-06-14,49515
3148,2016-06-21,2016-12-25,14678.89
55822,2016-06-13,NA,26897.71
20333,2016-06-21,2016-08-31,21441.35
99966,2016-06-21,NA,22956.47
50337,2016-06-21,2016-06-22,17856.69
60280,2016-06-13,2016-06-13,11375.06
108499,2016-06-13,2016-07-05,50505.05
170093,2016-08-08,NA,154633
137767,2016-08-08,NA,18384.86
132277,2016-06-13,NA,14359.25
94265,2016-08-08,NA,10298.11
168603,2016-06-13,2016-06-15,17577.67
78601,2016-06-13,NA,31689.61
91130,2016-05-19,2016-06-04,38148.14
99532,2016-05-19,2016-06-13,40403.42
63456,2016-06-06,2016-06-10,48072.88
97888,2016-06-21,2016-06-23,33800.52
4626,2016-07-26,2016-08-08,52003.69
128348,2016-08-08,2016-08-24,56220.04
71367,2016-08-08,NA,418907.05
115772,2016-06-13,NA,55371.89
38846,2016-06-21,NA,10518.66
32907,2016-05-19,2017-03-05,28287.58
64333,2016-08-08,2016-10-12,86539.43
63336,2016-06-21,2016-06-23,62236.96
15445,2016-07-26,NA,32226.82
84467,2016-08-08,2016-08-11,16927.65
147396,2016-06-13,2016-06-14,39776.8
125203,2016-08-08,2016-08-10,16862.73
53171,2016-06-21,2016-06-27,24937.96
148532,2016-06-21,2016-08-03,19251.94
162523,2016-08-08,2016-09-13,20046
100280,2016-06-13,2016-07-22,18650.08
77095,2016-06-21,2017-02-05,33212.46
179117,2016-07-26,NA,16334.46
47595,2016-06-13,2016-06-16,17025.25
40562,2016-08-08,2016-08-08,12987.24
6057,2016-08-08,2016-08-14,32837.7
8684,2016-06-13,NA,49865.37
159078,2016-05-12,2016-05-12,137912.54
144242,2016-07-26,2016-08-01,138122
150842,2016-06-06,NA,31981.53
33693,2016-06-13,2016-06-20,17295.12
113944,2016-08-08,2017-02-21,10509.89
94539,2016-06-21,2016-06-21,87535.27
69492,2016-06-13,NA,248969.72
130738,2016-06-13,2016-06-13,10868.14
105021,2016-08-08,NA,15833.19
170866,2016-07-26,NA,14666.72
122686,2016-08-08,2016-08-20,39085.92
72817,2016-06-13,2016-06-16,72222.51
74961,2016-08-08,NA,173292.5
42371,2016-05-12,NA,133298.89
158105,2016-08-08,NA,14558.74
117060,2016-05-12,2016-08-02,193709.26
19287,2016-06-21,NA,14114.3
62818,2016-06-21,NA,24039.88
173325,2016-06-06,NA,78196.32
43686,2016-05-12,2016-06-19,23372.2
100493,2016-08-08,NA,167645.54
183302,2016-07-26,NA,78132.12
50592,2016-05-19,NA,14182.75
46725,2016-06-06,NA,19410
28710,2016-07-26,2017-01-31,28689.04
170896,2016-06-13,NA,244853.88
96929,2016-06-13,NA,24248.14
83264,2016-08-08,NA,11167.78
107125,2016-06-13,2016-06-14,123805.56
160333,2016-08-08,NA,12799.11
140250,2016-05-12,2016-07-15,13701.52
173474,2016-08-08,2016-08-29,86676.58
65537,2016-08-08,2016-08-08,30903.65
155649,2016-06-13,NA,198973.22
118478,2016-06-13,NA,57261.29
68256,2016-06-21,2016-06-21,73775.43
77770,2016-08-08,NA,15028.58
94267,2016-06-21,NA,12326.46
93170,2016-06-13,NA,132156.57
33157,2016-08-08,NA,10559.96
123070,2016-08-08,NA,14019.82
85541,2016-06-21,2017-03-28,1227164.62
107295,2016-06-13,2016-07-06,17388.32
149000,2016-08-08,NA,95514.77
124638,2016-07-26,2016-07-26,45263.56
60294,2016-06-21,2016-12-19,70467.91
69566,2016-06-13,2016-10-13,87808.8
25693,2016-06-13,NA,16622.97
158607,2016-08-08,NA,77100.45
53982,2016-08-08,NA,13497.18
18560,2016-06-06,NA,32392.64
163604,2016-08-08,NA,15433.47
148155,2016-06-13,2017-02-15,277337.58
53555,2016-08-08,NA,16049.26
181520,2016-06-06,2016-07-05,10093
162317,2016-06-06,NA,46074.29
24580,2016-06-13,NA,46850
4248,2016-06-13,2016-06-14,78279.2
114850,2016-06-21,2016-06-26,33754.69
56343,2016-08-08,NA,14953
76683,2016-06-21,2016-09-09,50353
103644,2016-06-13,2016-06-14,290400.63
61229,2016-08-08,NA,54528.5
95123,2016-07-26,2016-08-04,18132.43
68360,2016-06-21,NA,17453
118602,2016-08-08,NA,11717.41
98610,2016-06-21,2016-06-21,51607.82
117297,2016-08-08,NA,23135.81
69095,2016-06-13,NA,10900.19
94451,2016-08-08,2016-09-02,108311.74
45570,2016-06-13,2016-06-13,15330.2
162342,2016-06-13,2016-06-14,31362.97
45032,2016-06-13,NA,177002.15
130058,2016-06-13,NA,11404.68
31658,2016-06-21,2016-06-23,48447.79
172203,2016-06-13,NA,30937.15
151652,2016-08-08,2016-10-25,152862.36
145226,2016-07-26,2016-07-26,34347.65
21128,2016-08-08,2016-11-10,15064.79
43541,2016-08-08,NA,11900.79
63564,2016-06-21,2016-09-08,30200.96
126759,2016-08-08,2017-02-23,18568.49
168700,2016-06-21,2016-07-08,156591.46
73623,2016-06-21,2016-06-22,30492.5
139448,2016-08-08,2016-08-10,770376.48
33079,2016-06-21,NA,270427.3
31364,2016-06-21,2016-06-22,62741.47
61646,2016-08-08,2016-10-05,21531.94
79977,2016-06-21,2016-06-23,16117.99
15276,2016-06-21,NA,17038.41
163012,2016-08-08,NA,32200.21
165050,2016-05-19,NA,27764.91
90547,2016-06-06,NA,32962.42
183974,2016-06-13,2016-06-13,53475.35
45209,2016-08-08,2016-09-06,23872.49
1840,2016-06-21,NA,26869.3
78460,2016-06-21,NA,16294.34
12346,2016-08-08,NA,19059.07
576,2016-06-13,2016-06-21,13816.4
92936,2016-07-26,NA,12024.36
17135,2016-06-21,2016-06-21,10659.93
67102,2016-06-06,2016-06-24,25622.68
130074,2016-06-13,NA,379387.41
131375,2016-08-08,NA,21310.03
104922,2016-08-08,2016-09-12,22986.74
111262,2016-06-06,NA,18839.04
171835,2016-06-13,NA,42876.86
164669,2016-06-13,2017-01-04,14590.47
129314,2016-08-08,2016-11-30,16095.2
104078,2016-08-08,NA,31389.44
99689,2016-08-08,NA,10961.48
75743,2016-06-13,2017-01-13,30669.5
116720,2016-06-13,NA,23362.82
172073,2016-06-21,2016-06-22,10824.73
78190,2016-06-13,NA,13541.58
53608,2016-08-08,NA,17732.5
148175,2016-08-08,NA,27915
32707,2016-07-26,2016-10-12,119779.06
39217,2016-08-08,NA,634362.12
177153,2016-06-13,NA,11458.04
102635,2016-08-08,NA,15293.3
94621,2016-06-13,NA,41601.14
1066,2016-06-13,2016-06-14,280260.41
16252,2016-06-13,NA,246055.14
109116,2016-06-21,2016-07-05,11703.64
49001,2016-06-13,2016-10-13,19586.92
32334,2016-07-26,NA,22235.64
178605,2016-06-21,NA,12694.01
70223,2016-06-13,2016-06-14,32928.5
70752,2016-08-08,2017-02-15,12911.78
13221,2016-06-21,2016-10-11,18897.94
19239,2016-08-08,NA,59533.14
161406,2016-08-08,2016-08-14,53472.6
21575,2016-06-13,NA,39851.47
31508,2016-05-19,NA,12391.72
80335,2016-06-21,NA,16010.35
162340,2016-08-08,2016-08-15,15127.67
120057,2016-06-13,2016-06-13,21781.67
139798,2016-06-13,2016-06-14,10628.33
146404,2016-06-13,2016-06-13,30056.39
122644,2016-08-08,2016-08-22,15322.95
85468,2016-05-19,2016-11-14,219708.98
72029,2016-06-13,NA,11153.23
138890,2016-08-08,NA,11554.12
96433,2016-06-13,2016-06-24,18009.92
153306,2016-08-08,2017-01-17,20030.86
72897,2016-06-13,NA,18874.82
120860,2016-06-21,NA,33748.52
75290,2016-08-08,NA,26374.85
73220,2016-06-13,2016-06-17,15868.9
49300,2016-06-13,2016-07-26,16724.55
89199,2016-06-21,2016-06-21,34771.83
68026,2016-08-08,NA,27497.83
104633,2016-06-06,2016-06-08,69482.81
46175,2016-08-08,NA,12886.23
150313,2016-05-19,NA,145108.12
41657,2016-08-08,NA,23498.67
68778,2016-06-21,2016-06-23,55626.41
14714,2016-06-13,NA,14554.5
141521,2016-06-13,NA,18167.93
47375,2016-06-21,2016-06-27,21302.81
14444,2016-06-21,NA,33576.05
69664,2016-08-08,2016-09-01,27072.83
180172,2016-06-13,2016-06-13,14718.01
111569,2016-05-19,2016-08-09,10705.44
81883,2016-06-13,2016-07-06,81935.57
129495,2016-06-13,2016-08-23,10665.47
57456,2016-08-08,2016-11-14,52246.48
109786,2016-06-21,NA,14989.16
123610,2016-08-08,NA,21230.04
67502,2016-05-12,NA,31659.35
175568,2016-08-08,2017-01-08,20507.49
176464,2016-06-13,2016-09-01,12651.19
143626,2016-08-08,2016-08-27,61426.99
104031,2016-08-08,NA,10234.42
147163,2016-06-13,2016-11-07,123003.75
160748,2016-06-13,2016-08-04,413084.49
7969,2016-06-21,2016-06-21,26383.62
171961,2016-08-08,NA,14910.11
8833,2016-08-08,2016-08-11,16165.74
119202,2016-07-26,2016-08-17,10579.53
53741,2016-06-21,2016-07-19,158098.3
26767,2016-06-13,NA,14735
158021,2016-06-06,NA,14397.5
50605,2016-06-13,NA,143854.79
123655,2016-06-13,2016-06-20,12748.47
67539,2016-07-26,2017-03-02,14971.73
82681,2016-08-08,NA,13867.75
53286,2016-06-06,2016-10-30,10671.23
67066,2016-06-13,2016-07-10,21723.77
129108,2016-07-26,2017-01-10,17510.08
110726,2016-06-21,NA,23267.03
133626,2016-06-21,2016-06-21,19500.82
4327,2016-08-08,NA,30954.1
50831,2016-06-13,NA,18422.92
89831,2016-08-08,2017-01-11,754980.16
78355,2016-06-21,NA,27681.36
107570,2016-06-21,2016-08-20,14320.59
37144,2016-06-13,2016-07-13,29715
10336,2016-08-08,2016-08-09,55782.45
27370,2016-06-21,2016-06-28,13277.72
89977,2016-08-08,NA,10617.16
45520,2016-06-21,NA,22078.36
1035,2016-08-08,2016-08-24,156869.36
60487,2016-06-21,2016-06-24,52283.48
135318,2016-05-19,2016-06-30,23657.07
173334,2016-06-21,NA,97611.09
162052,2016-06-06,NA,85934.54
15819,2016-06-13,NA,35752.55
17628,2016-08-08,NA,16039.33
5657,2016-06-13,2016-06-14,22870.35
43300,2016-08-08,NA,47950.78
89378,2016-05-12,2016-05-14,48902.21
25867,2016-06-13,NA,28751.29
46460,2016-08-08,NA,12191.78
131525,2016-08-08,NA,12094.72
82612,2016-08-08,2017-02-12,30954.19
55518,2016-06-06,2016-06-06,23828.37
54461,2016-08-08,NA,29238.05
15874,2016-08-08,NA,15688.25
64364,2016-06-21,NA,123391.39
72330,2016-08-08,NA,22820.26
100143,2016-06-13,2016-06-21,38792.01
89111,2016-08-08,NA,18242.01
75870,2016-05-12,2016-05-20,31232.42
70397,2016-05-12,NA,125434.46
24804,2016-08-08,NA,35403.67
53238,2016-06-21,2016-06-21,865879.37
50488,2016-08-08,NA,20072.71
143560,2016-08-08,NA,458429.24
55260,2016-06-06,NA,20312.33
85661,2016-08-08,NA,130405.21
148356,2016-06-21,2016-07-08,12533.79
147157,2016-06-21,2016-06-22,22513.65
64318,2016-08-08,NA,104524.16
169795,2016-06-21,2016-06-21,45841.04
40175,2016-06-21,2016-06-21,76417
108769,2016-06-13,NA,69073.39
145149,2016-06-13,NA,23772.01
144642,2016-06-21,NA,20771.05
125359,2016-06-13,2016-06-27,273859.1
45815,2016-06-13,NA,11336.25
178055,2016-08-08,NA,30519.7
178035,2016-06-21,2016-06-22,11921.27
116895,2016-05-19,2016-05-27,15142.72
73809,2016-08-08,NA,29764.78
30987,2016-07-26,2016-08-07,112430.18
112472,2016-06-13,2016-07-15,14230.31
37639,2016-06-13,NA,10096.11
30440,2016-06-21,2016-07-04,33323
56149,2016-06-06,2016-07-10,136723.65
130171,2016-08-08,NA,14786.85
88006,2016-05-19,2016-05-25,13544
163240,2016-08-08,NA,117506.48
74993,2016-06-13,NA,18775.35
69732,2016-06-13,2016-06-14,11717.32
21565,2016-06-21,NA,15781.99
22808,2016-08-08,NA,56347.93
111367,2016-06-21,2016-06-22,21458.54
31342,2016-06-13,2016-06-16,13177.84
103634,2016-08-08,NA,11237
158461,2016-06-13,2016-09-15,213730.37
46024,2016-08-08,NA,23001.61
100840,2016-08-08,NA,14516.48
101432,2016-08-08,2016-08-09,12460.2
61396,2016-06-13,2016-06-23,12281.08
45535,2016-07-26,NA,19789.87
51119,2016-08-08,2016-09-07,12514
3275,2016-06-13,NA,16914.23
70149,2016-07-26,2016-09-15,13607.1
36332,2016-06-13,2016-09-26,23363.23
131706,2016-06-06,NA,14667.78
40816,2016-06-13,2016-06-15,69790.98
512,2016-06-13,NA,43153.4
183698,2016-06-13,NA,49451.98
162801,2016-07-26,2016-12-01,54857.1
127401,2016-05-12,2016-05-12,45485.56
14498,2016-08-08,NA,13445.37
10373,2016-06-21,2016-06-21,12663.75
55784,2016-06-06,NA,127815.19
84062,2016-06-21,2016-08-27,12001.22
158068,2016-06-21,2016-06-21,39388.51
83906,2016-06-13,2016-06-13,77942.12
166210,2016-06-21,2016-06-30,20840.43
51911,2016-08-08,NA,32275
36776,2016-07-26,2016-08-20,10441.19
136088,2016-05-12,2016-05-12,189534.26
130077,2016-08-08,NA,23579.76
4210,2016-08-08,2016-08-08,24314.44
133254,2016-06-21,2016-08-22,12024
126993,2016-06-13,2016-06-22,31848
33234,2016-06-13,2016-06-16,10583.82
53870,2016-07-26,NA,19931.59
151458,2016-06-06,2016-06-06,20732.58
122191,2016-06-21,2017-03-07,53274.63
145369,2016-06-06,2016-06-07,128723.57
10105,2016-08-08,2016-11-09,109312.64
77690,2016-08-08,NA,15306.25
10961,2016-08-08,2016-10-18,370734.79
106313,2016-08-08,NA,17850.49
120497,2016-06-13,NA,23544.96
72411,2016-07-26,2017-01-09,16425.83
116872,2016-08-08,NA,69984.18
117603,2016-06-21,NA,26427.22
113566,2016-08-08,NA,23106.63
60531,2016-06-21,NA,99569.95
133866,2016-06-13,2016-06-27,32809.44
112128,2016-06-13,2016-06-15,22746.27
28706,2016-06-21,2016-07-18,26041.14
78292,2016-08-08,2016-09-16,76288.71
8332,2016-06-21,NA,15426.11
37414,2016-06-13,NA,17693.44
128504,2016-08-08,2016-08-13,16002.76
34198,2016-06-13,NA,15401.3
81104,2016-06-13,2016-07-10,288900.79
89717,2016-06-13,2016-06-13,12783.61
150925,2016-06-21,2016-08-08,14758.34
135081,2016-06-21,NA,13719.39
21497,2016-06-21,NA,11198.12
52477,2016-05-19,2016-05-19,11723.25
54844,2016-06-21,NA,18275.01
164309,2016-08-08,2016-11-06,106001.74
154687,2016-08-08,NA,109211.6
86712,2016-06-13,2016-06-14,29334.16
131685,2016-06-13,2016-10-18,104836.28
98160,2016-06-21,2016-07-30,20355.54
48820,2016-06-13,NA,18534.42
66531,2016-06-13,2016-07-14,47103.38
161815,2016-06-06,NA,47664.3
35120,2016-06-21,NA,48029.86
127509,2016-05-19,NA,18163.68
85392,2016-08-08,2016-08-18,42205.06
118133,2016-08-08,2016-11-07,51683.82
118168,2016-07-26,2016-07-26,90278.99
183081,2016-06-13,NA,12654.39
7791,2016-06-13,NA,29218.97
129352,2016-07-26,2016-08-30,27421.44
33681,2016-08-08,2016-08-17,419011.56
105594,2016-08-08,2016-09-14,16089.88
17706,2016-08-08,NA,10664.97
27466,2016-08-08,2016-08-15,44042.81
107956,2016-06-21,NA,13427
58260,2016-06-21,2016-07-02,15507.63
131302,2016-06-21,2016-06-21,18047.19
44789,2016-06-21,NA,27784.64
116013,2016-06-13,NA,12499.45
134354,2016-08-08,NA,14250.35
109095,2016-06-21,2016-06-27,61140.33
51875,2016-08-08,2016-08-11,11643.81
123432,2016-06-21,NA,100499.32
89854,2016-06-21,2016-07-17,10562.39
20318,2016-06-21,NA,20242.29
173588,2016-08-08,NA,11217.28
499,2016-08-08,NA,13523.17
18141,2016-06-13,NA,14181.42
81587,2016-06-13,2016-06-22,11225.85
158938,2016-08-08,NA,33138.73
117818,2016-06-21,NA,30824.18
138070,2016-08-08,2016-12-21,21049.99
74218,2016-06-21,2016-08-26,24868.5
105009,2016-06-13,NA,14582.11
47207,2016-06-21,NA,306495.97
134263,2016-08-08,2016-08-20,11802.31
104621,2016-06-21,2016-06-21,40694.43
100035,2016-08-08,NA,24553.38
69959,2016-06-21,NA,11128.06
46809,2016-05-19,2017-02-11,10040
50417,2016-06-13,2016-06-21,14627.88
69570,2016-06-13,NA,17151.09
60729,2016-06-13,2016-06-21,19905.42
170328,2016-07-26,NA,16855.73
147654,2016-06-21,NA,24784.43
153873,2016-08-08,2016-08-13,20090.04
15521,2016-06-13,2017-02-22,18418.86
174384,2016-06-21,2016-06-23,26006.08
62035,2016-08-08,NA,21139.99
179705,2016-06-21,2016-08-06,11466.8
103205,2016-06-21,NA,158764.91
124710,2016-06-21,NA,46904.86
138687,2016-06-21,NA,62475.22
43089,2016-08-08,NA,62363.32
142405,2016-06-21,2016-06-21,54337.39
146030,2016-06-06,2016-06-07,11168.72
152607,2016-06-21,2016-06-21,39842.45
105317,2016-08-08,2016-08-17,25064.88
75959,2016-06-13,NA,27505.44
157733,2016-05-19,2016-08-24,18292.28
71873,2016-08-08,NA,29310
59443,2016-08-08,2016-08-16,759824.64
101202,2016-08-08,NA,29520.93
22881,2016-06-13,NA,15031.28
74352,2016-06-21,2016-07-06,12325.68
77777,2016-08-08,2016-09-17,95014.37
180979,2016-06-21,NA,10253.36
127613,2016-06-13,2016-06-13,996543.78
161337,2016-08-08,NA,22908.15
123440,2016-08-08,NA,18162.32
38902,2016-05-12,2016-06-05,29416.07
105913,2016-08-08,2016-08-16,91510.01
62598,2016-06-21,NA,53910.88
156986,2016-08-08,NA,12557.15
12735,2016-06-13,2016-06-26,45910.11
55520,2016-06-21,NA,191295.06
150062,2016-06-13,NA,13971.7
3699,2016-06-13,NA,15559.31
51686,2016-06-06,NA,33523.05
153249,2016-06-13,2017-02-07,11785.41
55243,2016-08-08,2016-09-12,38244.3
147527,2016-06-13,NA,13109.49
126740,2016-06-13,2016-06-13,32030.23
88486,2016-06-21,NA,199955.77
130137,2016-06-13,NA,45162.23
88378,2016-06-13,2016-06-19,10511.27
13740,2016-06-21,NA,21306.97
33129,2016-06-21,2016-08-11,24058.59
15220,2016-06-21,NA,25117.76
180469,2016-06-21,2016-06-21,44620.3
